"tournament_name","tournament_country_code","date_start","date_end","round_code","category_code","red_id","red_first_name","red_last_name","red_nationality_code","red_birth_date","blue_id","blue_first_name","blue_last_name","blue_nationality_code","blue_birth_date","winner_athlete_id","red_score","red_penalties","blue_score","blue_penalties","red_score_order","blue_score_order","fight_time"
"World Youth & Juniors & Cadets Sambo Championships","ARM","2022-10-14","2022-10-16","FNL","SAMWJUN72","6574","Mokhigul","KOMILJANOVA","UZB","2002-07-01","3513","Ekaterina","DOROSHENKO","RUS","2002-07-01","3513",0,1,3,0,NULL,"1-1-1","300000"
"World Youth & Juniors & Cadets Sambo Championships","ARM","2022-10-14","2022-10-16","QFL","SAMMJUN98O","7773","Roman","ZHELTOV","RUS","2002-08-14","8125","Arguichte","MELTONYAN","FRA","2002-08-14","7773",4,0,0,1,"4",NULL,"118329"
"World Youth & Juniors & Cadets Sambo Championships","ARM","2022-10-14","2022-10-16","QFL","SAMMJUN98O","6650","Dias","SAPARBEK","KAZ","2002-04-14","8468","Farzinshoh","KHUSENOV","TJK","2002-04-14","8468",2,2,5,2,"1","4","300000"
"World Youth & Juniors & Cadets Sambo Championships","ARM","2022-10-14","2022-10-16","QFL","SAMMJUN79","6525","Shokhjakhon","TEMIROV","UZB","2002-12-09","6644","Sanzhar","NURSEIT","KAZ","2002-12-09","6644",2,1,2,1,"1-1","1-1","300000"
"World Youth & Juniors & Cadets Sambo Championships","ARM","2022-10-14","2022-10-16","SFL","SAMMJUN98","2029","Vasili","MISHCHANKA","BLR","2004-07-02","8583","Zurab","CHAGELISHVILI","GEO","2004-07-02","8583",0,1,3,0,NULL,"2-1","177830"
"World Youth & Juniors & Cadets Sambo Championships","ARM","2022-10-14","2022-10-16","QFL","SAMMJUN79","4636","Sayfidin","SAYFIDINZODA","TJK","2003-01-15","8584","Luka","TSIKVADZE","GEO","2003-01-15","8584",1,2,11,1,"1","1-1-1-1-2-4","276011"
"World Youth & Juniors & Cadets Sambo Championships","ARM","2022-10-14","2022-10-16","QFL","SAMMJUN79","7738","Eldar","GOV","ISR","2004-10-28","3283","Ilya","ZATYLKIN","RUS","2004-10-28","3283",0,0,9,0,NULL,"2-1-2-4","55317"
"World Youth & Juniors & Cadets Sambo Championships","ARM","2022-10-14","2022-10-16","FNL","SAMMJUN58","2475","Aldiyar","KARGULOV","KAZ","2004-07-17","8349","Vadim","DEDOV","RUS","2004-07-17","8349",0,0,0,0,NULL,NULL,"65486"
"World Youth & Juniors & Cadets Sambo Championships","ARM","2022-10-14","2022-10-16","QFL","SAMMJUN71","3314","Ali","DAGOEV","RUS","2002-03-26","8586","Valeri","IARGANASHVILI","GEO","2002-03-26","3314",4,0,0,0,"4",NULL,"74701"
"World Youth & Juniors & Cadets Sambo Championships","ARM","2022-10-14","2022-10-16","SFL","SAMWJUN65","4884","Yesui","DARKHANBATBAYAR","MGL","2006-07-07","1961","Nastassia","SKVARTSOVA","BLR","2006-07-07","4884",4,0,1,0,"4","1","300000"
"World Youth & Juniors & Cadets Sambo Championships","ARM","2022-10-14","2022-10-16","QFL","SAMWJUN65","483","Monika","MKOYAN","ARM","2004-02-26","1961","Nastassia","SKVARTSOVA","BLR","2004-02-26","1961",0,0,8,0,NULL,"4-4","34941"
"World Youth & Juniors & Cadets Sambo Championships","ARM","2022-10-14","2022-10-16","QFL","SAMWJUN65","8197","Arina","KAIDASH","KAZ","2004-04-13","6803","Aida","ASANBEKOVA TRANSFER","KGZ","2004-04-13","6803",4,0,12,0,"4","1-1-4-4-2","277963"
"World Youth & Juniors & Cadets Sambo Championships","ARM","2022-10-14","2022-10-16","QFL","SAMMJUN64","4743","Mesrop","NIKOYAN","ARM","2003-06-27","6563","Diyorbek","PIRNAZAROV","UZB","2003-06-27","6563",0,0,4,1,NULL,"4","300000"
"World Youth & Juniors & Cadets Sambo Championships","ARM","2022-10-14","2022-10-16","QFL","SAMMJUN79","8073","Shijirbaatar","UNDARMAA","MGL","2002-05-17","8368","Izat","NOGOIBAEV","KGZ","2002-05-17","8073",11,0,0,1,"4-1-2-4",NULL,"280788"
"World Youth & Juniors & Cadets Sambo Championships","ARM","2022-10-14","2022-10-16","SFL","SAMWJUN72","3561","Elizabeth","KOVALEV","ISR","2004-05-18","6574","Mokhigul","KOMILJANOVA","UZB","2004-05-18","6574",1,0,8,2,NULL,"4-4","300000"
"World Youth & Juniors & Cadets Sambo Championships","ARM","2022-10-14","2022-10-16","QFL","SAMMJUN71","8343","Subhiddini","KHALILZODA","TJK","2002-01-01","2487","Serik","ABDIMAZHIT","KAZ","2002-01-01","8343",5,3,2,1,"1-4",NULL,"300000"
"World Youth & Juniors & Cadets Sambo Championships","ARM","2022-10-14","2022-10-16","SFL","SAMWJUN50","4012","Gulkhayo","JURAEVA","UZB","2003-10-28","6508","Ayazhan","AZIM","KAZ","2003-10-28","4012",8,0,0,0,"2-4-2",NULL,"94714"
"World Youth & Juniors & Cadets Sambo Championships","ARM","2022-10-14","2022-10-16","QFL","SAMMJUN64","8573","Ipolite","AKUBARDIA","GEO","2003-04-07","6640","Aibek","SAILAUBAYEV","KAZ","2003-04-07","6640",2,0,0,0,"1-1",NULL,"223152"
"World Youth & Juniors & Cadets Sambo Championships","ARM","2022-10-14","2022-10-16","QFL","SAMWJUN65","3528","Evgeniya","CHIRESH","RUS","2002-01-03","4884","Yesui","DARKHANBATBAYAR","MGL","2002-01-03","4884",1,1,4,0,"1","2-2","300000"
"World Youth & Juniors & Cadets Sambo Championships","ARM","2022-10-14","2022-10-16","QFL","SAMMJUN58","4731","Ashik","ANDREYAN","ARM","2003-09-18","2475","Aldiyar","KARGULOV","KAZ","2003-09-18","2475",1,2,1,2,NULL,NULL,"300000"
"World Youth & Juniors & Cadets Sambo Championships","ARM","2022-10-14","2022-10-16","R16","SAMWJUN65","4136","Katarina","NADJ","SRB","2003-09-10","3528","Evgeniya","CHIRESH","RUS","2003-09-10","3528",0,0,3,0,NULL,"2-1","107583"
"World Youth & Juniors & Cadets Sambo Championships","ARM","2022-10-14","2022-10-16","QFL","SAMWJUN65","7802","Tali","SAMUELSON","ISR","2003-03-22","6543","Mukhlisakhon","KADIRBERGANOVA","UZB","2003-03-22","6543",0,2,3,1,NULL,"1-1","300000"
"World Youth & Juniors & Cadets Sambo Championships","ARM","2022-10-14","2022-10-16","QFL","SAMMJUN58","8163","Norovjambal","LKHAMAA","MGL","2005-05-05","4033","Egambergan","ISKANDAROV","UZB","2005-05-05","4033",0,1,2,0,NULL,"2","149373"
"World Youth & Juniors & Cadets Sambo Championships","ARM","2022-10-14","2022-10-16","R16","SAMWJUN65","7802","Tali","SAMUELSON","ISR","2003-03-22","1843","Anastasia","GLADCENCO","MDA","2003-03-22","7802",8,0,1,0,"1-1-2-4","1","300000"
"World Youth & Juniors & Cadets Sambo Championships","ARM","2022-10-14","2022-10-16","QFL","SAMMJUN88","8461","Aslan","ABAZOV","RUS","2002-08-26","6381","Artur","SANSYZBEKOV TRANSFER","KGZ","2002-08-26","8461",0,0,0,0,NULL,NULL,"0"
"World Youth & Juniors & Cadets Sambo Championships","ARM","2022-10-14","2022-10-16","R16","SAMMJUN88","481","Gor","HARUTYUNYAN","ARM","2002-08-15","8461","Aslan","ABAZOV","RUS","2002-08-15","8461",0,0,1,0,NULL,"1","39561"
"World Youth & Juniors & Cadets Sambo Championships","ARM","2022-10-14","2022-10-16","SFL","SAMWJUN80","4752","Clara","LEROY","FRA","2003-01-02","4610","Daria","RECHKALOVA","RUS","2003-01-02","4610",0,0,0,0,NULL,NULL,"35408"
"World Youth & Juniors & Cadets Sambo Championships","ARM","2022-10-14","2022-10-16","QFL","SAMWJUN80","4611","Palina","HRAMATNEVA","BLR","2003-04-21","2444","Shynar","ABATOVA","KAZ","2003-04-21","4611",6,2,1,1,"4-2",NULL,"300000"
"World Youth & Juniors & Cadets Sambo Championships","ARM","2022-10-14","2022-10-16","QFL","SAMWJUN80","8069","Erdenejargal","BALJINNYAM TRANSFER","MGL","2003-09-14","4752","Clara","LEROY","FRA","2003-09-14","4752",1,0,12,0,"1","2-2-4-4","108349"
"World Youth & Juniors & Cadets Sambo Championships","ARM","2022-10-14","2022-10-16","QFL","SAMWJUN72","208","Alexandrina","GHEMU","MDA","2004-11-05","6621","Riza","SULEIMENOVA","KAZ","2004-11-05","6621",1,0,9,0,"1","2-1-4-2","105765"
"World Youth & Juniors & Cadets Sambo Championships","ARM","2022-10-14","2022-10-16","SFL","SAMWJUN80","4611","Palina","HRAMATNEVA","BLR","2003-04-21","449","Agapi","HARUTYUNYAN","ARM","2003-04-21","4611",8,0,0,0,"4-4",NULL,"34500"
"World Youth & Juniors & Cadets Sambo Championships","ARM","2022-10-14","2022-10-16","QFL","SAMMJUN88","3763","Idan","MANASHIROV","ISR","2003-09-04","8587","Giorgi","KHMALADZE","GEO","2003-09-04","8587",2,1,2,1,"1-1","2","300000"
"World Youth & Juniors & Cadets Sambo Championships","ARM","2022-10-14","2022-10-16","SFL","SAMMJUN71","501","Narek","AMIRYAN","ARM","2002-08-04","3314","Ali","DAGOEV","RUS","2002-08-04","3314",2,1,0,0,"2",NULL,"238914"
"World Youth & Juniors & Cadets Sambo Championships","ARM","2022-10-14","2022-10-16","QFL","SAMWJUN72","3561","Elizabeth","KOVALEV","ISR","2004-05-18","8160","Anujin","URAN-ULZII TRANSFER","MGL","2004-05-18","3561",7,1,2,1,"2-4-1","1-1","300000"
"World Youth & Juniors & Cadets Sambo Championships","ARM","2022-10-14","2022-10-16","SFL","SAMWJUN72","6621","Riza","SULEIMENOVA","KAZ","2002-07-08","3513","Ekaterina","DOROSHENKO","RUS","2002-07-08","3513",0,0,0,0,NULL,NULL,"28297"
"World Youth & Juniors & Cadets Sambo Championships","ARM","2022-10-14","2022-10-16","QFL","SAMMJUN71","8210","Maxence","FOULON","FRA","2002-10-24","8239","Sion","OH","KOR","2002-10-24","8239",0,0,9,0,NULL,"2-4-1-2","112527"
"World Youth & Juniors & Cadets Sambo Championships","ARM","2022-10-14","2022-10-16","R16","SAMMJUN58","7826","Daniil","BURAK","BLR","2003-10-20","6419","Argen","DANAPIAEV","KGZ","2003-10-20","6419",0,0,8,1,NULL,"4-4","151154"
"World Youth & Juniors & Cadets Sambo Championships","ARM","2022-10-14","2022-10-16","R16","SAMMJUN64","7628","Mattia","CANEVARO","ITA","2003-08-03","8180","Turbold","TUMURKHUU","MGL","2003-08-03","8180",0,0,5,1,NULL,"1-4","300000"
"World Youth & Juniors & Cadets Sambo Championships","ARM","2022-10-14","2022-10-16","R16","SAMMJUN58","7630","Stefano","AVELLA","ITA","2002-08-13","8163","Norovjambal","LKHAMAA","MGL","2002-08-13","8163",0,0,8,0,NULL,"4-4","121448"
"World Youth & Juniors & Cadets Sambo Championships","ARM","2022-10-14","2022-10-16","R16","SAMMJUN88","3763","Idan","MANASHIROV","ISR","2003-09-04","7795","Hwan","KIM","KOR","2003-09-04","3763",0,0,0,0,NULL,NULL,"0"
"World Youth & Juniors & Cadets Sambo Championships","ARM","2022-10-14","2022-10-16","FNL","SAMWYUT80O","7756","Ekaterina","SOLOVEVA","RUS","2004-02-23","8161","Sanjidmaa","TSERENDOLGOR","MGL","2004-02-23","7756",11,0,0,0,"1-2-4-4",NULL,"74353"
"World Youth & Juniors & Cadets Sambo Championships","ARM","2022-10-14","2022-10-16","FNL","SAMWYUT80","8326","Veronika","SARAEVA","RUS","2004-09-06","6506","Ulbossyn","ADILOVA","KAZ","2004-09-06","8326",3,1,1,0,"2-1","1","240000"
"World Youth & Juniors & Cadets Sambo Championships","ARM","2022-10-14","2022-10-16","FNL","SAMMYUT88","8606","Tamaz","KOBERIDZE","GEO","2004-07-08","6381","Artur","SANSYZBEKOV TRANSFER","KGZ","2004-07-08","6381",3,0,5,2,"2","1-1-1-2","240000"
"World Youth & Juniors & Cadets Sambo Championships","ARM","2022-10-14","2022-10-16","FNL","SAMWYUT72","8331","Insanat","ZAIRBEKOVA","RUS","2005-05-23","8160","Anujin","URAN-ULZII TRANSFER","MGL","2005-05-23","8331",5,0,0,0,"1-2-2",NULL,"240000"
"World Youth & Juniors & Cadets Sambo Championships","ARM","2022-10-14","2022-10-16","FNL","SAMMYUT71","6546","Shakhriyor","KARIMOV","UZB","2004-02-07","6595","Adilet","AKHMETGALI","KAZ","2004-02-07","6595",3,3,3,0,"1-2","1","240000"
"World Youth & Juniors & Cadets Sambo Championships","ARM","2022-10-14","2022-10-16","FNL","SAMWYUT59","6554","Feruza","BOBOKULOVA TRANSFER","UZB","2004-03-26","7732","Valentina","SHTENTSOVA","RUS","2004-03-26","7732",0,1,2,1,NULL,"2","240000"
"World Youth & Juniors & Cadets Sambo Championships","ARM","2022-10-14","2022-10-16","FNL","SAMMYUT64","8356","Orif","ABDULLOI","TJK","2005-05-12","8062","Batdavaa","BATKHUYAG","MGL","2005-05-12","8062",4,0,8,3,"2","2-1-2-2-1","240000"
"World Youth & Juniors & Cadets Sambo Championships","ARM","2022-10-14","2022-10-16","FNL","SAMWYUT54","4607","Anastasiia","LUKANINA","RUS","2004-06-18","8186","Oyunchimeg","OYUNGEREL","MGL","2004-06-18","4607",1,1,1,1,"1","1","240000"
"World Youth & Juniors & Cadets Sambo Championships","ARM","2022-10-14","2022-10-16","FNL","SAMMYUT53","6383","Kimal","OBOLBEKOV","KGZ","2004-02-25","7973","Robert","SIMONYAN","ARM","2004-02-25","7973",1,1,1,2,NULL,"1","240000"
"World Youth & Juniors & Cadets Sambo Championships","ARM","2022-10-14","2022-10-16","FNL","SAMWYUT47","8417","Anastasia","BARABASH","RUS","2006-01-20","8156","Undrakhbayar","NARANBAYAR","MGL","2006-01-20","8417",0,0,0,0,NULL,NULL,"39355"
"World Youth & Juniors & Cadets Sambo Championships","ARM","2022-10-14","2022-10-16","FNL","SAMWJUN54","8361","Margarita","BARNEVA","RUS","2003-07-23","2172","Aikun","RAKHMETOVA","KAZ","2003-07-23","8361",0,0,0,0,NULL,NULL,"55548"
"World Youth & Juniors & Cadets Sambo Championships","ARM","2022-10-14","2022-10-16","SFL","SAMWJUN54","6560","Ugilkhon","KENJABOEVA","UZB","2002-03-27","2172","Aikun","RAKHMETOVA","KAZ","2002-03-27","2172",0,1,2,1,NULL,"2","300000"
"World Youth & Juniors & Cadets Sambo Championships","ARM","2022-10-14","2022-10-16","SFL","SAMWJUN54","4769","Elena","GATIN","FRA","2004-03-03","8361","Margarita","BARNEVA","RUS","2004-03-03","8361",0,0,2,0,NULL,"2","22340"
"World Youth & Juniors & Cadets Sambo Championships","ARM","2022-10-14","2022-10-16","FNL","SAMWJUN50","4012","Gulkhayo","JURAEVA","UZB","2003-10-28","4596","Sofia","EMELIUKOVA","RUS","2003-10-28","4596",0,0,3,1,NULL,"1-2","300000"
"World Youth & Juniors & Cadets Sambo Championships","ARM","2022-10-14","2022-10-16","SFL","SAMWJUN59","6554","Feruza","BOBOKULOVA TRANSFER","UZB","2004-03-26","7283","Iana","DZHUMAEVA","RUS","2004-03-26","7283",0,0,8,0,NULL,"1-2-4-1","207672"
"World Youth & Juniors & Cadets Sambo Championships","ARM","2022-10-14","2022-10-16","BR1","SAMWJUN59","8126","Camille","MARCANT","FRA","2002-12-13","6554","Feruza","BOBOKULOVA TRANSFER","UZB","2002-12-13","6554",2,0,10,0,"2","1-1-1-4-1-1-1","192851"
"World Youth & Juniors & Cadets Sambo Championships","ARM","2022-10-14","2022-10-16","BR2","SAMWJUN80O","2471","Nurila","ASSANKYZY","KAZ","2003-08-17","8618","Ella","MUSAEVA","KGZ","2003-08-17","2471",12,0,2,0,"4-4-4","2","154874"
"World Youth & Juniors & Cadets Sambo Championships","ARM","2022-10-14","2022-10-16","QFL","SAMWJUN54","2172","Aikun","RAKHMETOVA","KAZ","2002-02-21","8551","Mariam","STEPANYAN","ARM","2002-02-21","2172",0,0,0,0,NULL,NULL,"58787"
"World Youth & Juniors & Cadets Sambo Championships","ARM","2022-10-14","2022-10-16","QFL","SAMWJUN54","1751","Vera","ZOREA","MDA","2003-01-23","6560","Ugilkhon","KENJABOEVA","UZB","2003-01-23","6560",0,1,0,1,NULL,NULL,"300000"
"World Youth & Juniors & Cadets Sambo Championships","ARM","2022-10-14","2022-10-16","BR2","SAMWJUN54","8551","Mariam","STEPANYAN","ARM","2004-01-06","6560","Ugilkhon","KENJABOEVA","UZB","2004-01-06","6560",0,0,8,0,NULL,"4-4","127105"
"World Youth & Juniors & Cadets Sambo Championships","ARM","2022-10-14","2022-10-16","QFL","SAMWJUN54","1957","Dziyana","KHAKHLOVA","BLR","2002-07-05","8361","Margarita","BARNEVA","RUS","2002-07-05","8361",0,0,0,0,NULL,NULL,"73727"
"World Youth & Juniors & Cadets Sambo Championships","ARM","2022-10-14","2022-10-16","SFL","SAMWJUN80O","3002","Bianca","PRODAN","ROU","2002-05-28","8618","Ella","MUSAEVA","KGZ","2002-05-28","3002",8,0,0,0,"4-4",NULL,"59032"
"World Youth & Juniors & Cadets Sambo Championships","ARM","2022-10-14","2022-10-16","QFL","SAMWJUN54","8001","Zeljana","BLAGOJEVIC","SRB","2003-12-15","4769","Elena","GATIN","FRA","2003-12-15","4769",1,1,4,1,"1","1-1-2","300000"
"World Youth & Juniors & Cadets Sambo Championships","ARM","2022-10-14","2022-10-16","BR1","SAMWJUN54","1957","Dziyana","KHAKHLOVA","BLR","2002-07-05","4769","Elena","GATIN","FRA","2002-07-05","1957",1,0,0,0,"1",NULL,"51255"
"World Youth & Juniors & Cadets Sambo Championships","ARM","2022-10-14","2022-10-16","QFL","SAMWJUN80O","3002","Bianca","PRODAN","ROU","2002-05-28","2471","Nurila","ASSANKYZY","KAZ","2002-05-28","3002",8,1,0,0,"2-4-2",NULL,"118789"
"World Youth & Juniors & Cadets Sambo Championships","ARM","2022-10-14","2022-10-16","SFL","SAMWJUN80O","1953","Valeryia","LIUYUDZIAN (KHRUSHCHOVA)","BLR","2002-12-20","7282","Olga","MIKHEEVA","RUS","2002-12-20","7282",1,1,1,2,NULL,"1","300000"
"World Youth & Juniors & Cadets Sambo Championships","ARM","2022-10-14","2022-10-16","QFL","SAMWJUN80O","1953","Valeryia","LIUYUDZIAN (KHRUSHCHOVA)","BLR","2002-12-20","8161","Sanjidmaa","TSERENDOLGOR","MGL","2002-12-20","1953",2,0,0,1,"2",NULL,"288886"
"World Youth & Juniors & Cadets Sambo Championships","ARM","2022-10-14","2022-10-16","QFL","SAMWJUN59","8549","Seda","ARAMYAN","ARM","2002-07-20","6512","Aidana","ZHARBULOVA","KAZ","2002-07-20","6512",0,0,10,0,NULL,"4-2-4","156003"
"World Youth & Juniors & Cadets Sambo Championships","ARM","2022-10-14","2022-10-16","QFL","SAMWJUN59","7283","Iana","DZHUMAEVA","RUS","2003-11-25","8126","Camille","MARCANT","FRA","2003-11-25","7283",9,0,0,0,"1-2-2-4",NULL,"62420"
"World Youth & Juniors & Cadets Sambo Championships","ARM","2022-10-14","2022-10-16","FNL","SAMWJUN80O","7282","Olga","MIKHEEVA","RUS","2002-09-21","3002","Bianca","PRODAN","ROU","2002-09-21","7282",2,2,1,2,"1",NULL,"300000"
"World Youth & Juniors & Cadets Sambo Championships","ARM","2022-10-14","2022-10-16","QFL","SAMWJUN59","2022","Anastasiya","PADALIACHYNA","BLR","2002-07-20","6554","Feruza","BOBOKULOVA TRANSFER","UZB","2002-07-20","6554",2,2,3,0,"2","2","300000"
"World Youth & Juniors & Cadets Sambo Championships","ARM","2022-10-14","2022-10-16","SFL","SAMWJUN59","6512","Aidana","ZHARBULOVA","KAZ","2003-05-19","8186","Oyunchimeg","OYUNGEREL","MGL","2003-05-19","8186",0,0,8,0,NULL,"2-1-1-4","150358"
"World Youth & Juniors & Cadets Sambo Championships","ARM","2022-10-14","2022-10-16","R16","SAMWJUN54","8001","Zeljana","BLAGOJEVIC","SRB","2003-12-15","6802","Aikanysh","MAMYRBAEVA","KGZ","2003-12-15","8001",3,0,1,0,"1-2","1","300000"
"World Youth & Juniors & Cadets Sambo Championships","ARM","2022-10-14","2022-10-16","FNL","SAMWJUN59","7283","Iana","DZHUMAEVA","RUS","2003-11-25","8186","Oyunchimeg","OYUNGEREL","MGL","2003-11-25","8186",1,0,1,1,"1","1","300000"
"World Youth & Juniors & Cadets Sambo Championships","ARM","2022-10-14","2022-10-16","SFL","SAMMJUN64","6563","Diyorbek","PIRNAZAROV","UZB","2003-05-01","6640","Aibek","SAILAUBAYEV","KAZ","2003-05-01","6563",2,1,1,1,"1-1","1","293226"
"World Youth & Juniors & Cadets Sambo Championships","ARM","2022-10-14","2022-10-16","R16","SAMMJUN88","4130","Bogdan","SVONJA","SRB","2002-10-13","8318","Marks","SUTIKA","LAT","2002-10-13","4130",7,1,5,0,"2-1-4","1-4","300000"
"World Youth & Juniors & Cadets Sambo Championships","ARM","2022-10-14","2022-10-16","R16","SAMMJUN88","1994","Mikhail","KUKHARENKA","BLR","2003-08-20","8187","Ryenchinjugder","BOLDBAATAR","MGL","2003-08-20","8187",1,2,2,2,NULL,"1","300000"
"World Youth & Juniors & Cadets Sambo Championships","ARM","2022-10-14","2022-10-16","R16","SAMMJUN88","8190","Antoine","PIMPETERRE","FRA","2004-04-24","8587","Giorgi","KHMALADZE","GEO","2004-04-24","8587",0,1,8,0,NULL,"4-4","164146"
"World Youth & Juniors & Cadets Sambo Championships","ARM","2022-10-14","2022-10-16","R16","SAMMJUN64","5727","Artsiom","RAMANENKA","BLR","2002-03-30","8573","Ipolite","AKUBARDIA","GEO","2002-03-30","8573",2,0,2,0,"2","2","300000"
"World Youth & Juniors & Cadets Sambo Championships","ARM","2022-10-14","2022-10-16","R16","SAMMJUN64","4743","Mesrop","NIKOYAN","ARM","2003-06-27","7735","Damir","SULEIMANOV","RUS","2003-06-27","4743",4,2,1,0,"2-1-1",NULL,"300000"
"World Youth & Juniors & Cadets Sambo Championships","ARM","2022-10-14","2022-10-16","QFL","SAMMJUN64","7667","Tsvetan","TSVETKOV","BUL","2002-05-23","8324","Anis","SUBADOROV","TJK","2002-05-23","8324",2,1,4,1,"2","1-1-2","300000"
"World Youth & Juniors & Cadets Sambo Championships","ARM","2022-10-14","2022-10-16","FNL","SAMMYUT98","6596","Damir","AKHET","KAZ","2004-10-24","7544","Denis","FEDOTOV","RUS","2004-10-24","7544",0,0,8,0,NULL,"4-4","36264"
"World Youth & Juniors & Cadets Sambo Championships","ARM","2022-10-14","2022-10-16","FNL","SAMMYUT79","7768","Uladzislau","NORKA","BLR","2004-08-22","8487","Baiel","DZHAKSHYLYKOV TRANSFER","KGZ","2004-08-22","7768",8,0,2,3,"2-4","2","240000"
"World Youth & Juniors & Cadets Sambo Championships","ARM","2022-10-14","2022-10-16","FNL","SAMWYUT50","4608","Kristina","DUDINA","RUS","2004-07-10","6516","Sara","SHUGAYEVA","KAZ","2004-07-10","4608",2,1,0,0,"2",NULL,"240000"
"World Youth & Juniors & Cadets Sambo Championships","ARM","2022-10-14","2022-10-16","BR1","SAMMYUT88","4356","Mihai","TALPOS","ROU","2005-12-31","8402","Uladzimir","BATRAKOU","BLR","2005-12-31","8402",0,0,7,1,NULL,"1-1-1-4","148553"
"World Youth & Juniors & Cadets Sambo Championships","ARM","2022-10-14","2022-10-16","BR2","SAMMYUT71","8167","Bat-erdene","BATSUURI","MGL","2005-01-30","8311","Daniil","ZHALILOV","RUS","2005-01-30","8311",0,0,1,0,NULL,"1","41985"
"World Youth & Juniors & Cadets Sambo Championships","ARM","2022-10-14","2022-10-16","BR2","SAMMYUT53","8163","Norovjambal","LKHAMAA","MGL","2005-05-05","6583","Kazbek","ANGSAGAN","KAZ","2005-05-05","6583",2,0,8,0,"2","1-1-4-2","240000"
"World Youth & Juniors & Cadets Sambo Championships","ARM","2022-10-14","2022-10-16","BR1","SAMWYUT65","7576","Anna","STOEVA","BUL","2005-05-10","6803","Aida","ASANBEKOVA TRANSFER","KGZ","2005-05-10","7576",10,1,1,0,"4-2-4","1","201997"
"World Youth & Juniors & Cadets Sambo Championships","ARM","2022-10-14","2022-10-16","BR1","SAMMYUT53","8604","Shalva","GULISASHVILI","GEO","2005-12-15","8385","Karam","KYBYEV","RUS","2005-12-15","8385",3,0,4,0,"1-1-1","1-1-1-1","224437"
"World Youth & Juniors & Cadets Sambo Championships","ARM","2022-10-14","2022-10-16","BR2","SAMWYUT50","4790","Maria Eleni","GOGUA","GRE","2006-08-13","8502","Akak","USON KYZY TRANSFER","KGZ","2006-08-13","4790",6,2,1,2,"2-1-2",NULL,"240000"
"World Youth & Juniors & Cadets Sambo Championships","ARM","2022-10-14","2022-10-16","SFL","SAMMYUT98O","8312","Vatslav","MESAR","RUS","2004-03-18","6601","Bibarys","RAIS","KAZ","2004-03-18","8312",4,0,0,1,"4",NULL,"240000"
